filename,meat,veggie,noodle,norm_meat,norm_veggie,norm_noodle
2020_03_03-fried_noodles-10.jpg,0,4,0,0,0.03960396,0
2020_01_23-fried_noodles-set_10-7.jpg,3,10,11,0.063829787,0.099009901,0.041044776
2020_03_19-fried_noodles-187.jpg,0,33,0,0,0.326732673,0
2019_11_08-fried_noodles-set_9-5.jpg,0,5,146,0,0.04950495,0.544776119
2020_09_18-261-top.jpg,15,15,60,0.319148936,0.148514851,0.223880597
2019_11_08-fried_noodles-set_13-10.jpg,6,13,119,0.127659574,0.128712871,0.444029851
2019_11_18-fried_noodles-set_12-6.jpg,3,37,26,0.063829787,0.366336634,0.097014925
2020_03_19-fried_noodles-31.jpg,0,0,86,0,0,0.320895522
2019_11_08-fried_noodles-set_22-4.jpg,3,5,36,0.063829787,0.04950495,0.134328358
2019_12_03-fried_noodles-set_13-2.jpg,18,7,62,0.382978723,0.069306931,0.231343284
2019_11_08-fried_noodles-set_19-2.jpg,3,15,59,0.063829787,0.148514851,0.220149254
2019_12_03-fried_noodles-set_8-5.jpg,16,7,22,0.340425532,0.069306931,0.082089552
2019_11_18-fried_noodles-set_12-8.jpg,3,37,26,0.063829787,0.366336634,0.097014925
2019_12_03-fried_noodles-set_5-6.jpg,16,3,10,0.340425532,0.02970297,0.037313433
2019_11_08-fried_noodles-set_39-7.jpg,0,7,17,0,0.069306931,0.063432836
2020_01_08-fried_noodles-set_5-1.jpg,0,26,0,0,0.257425743,0
2020_09_18-224-top.jpg,11,0,89,0.234042553,0,0.332089552
2019_11_08-fried_noodles-set_28-4.jpg,9,22,0,0.191489362,0.217821782,0
2019_11_08-fried_noodles-set_8-6.jpg,0,0,201,0,0,0.75
2019_11_18-fried_noodles-set_14-9.jpg,7,37,54,0.14893617,0.366336634,0.201492537
2019_11_18-fried_noodles-set_4-10.jpg,0,12,26,0,0.118811881,0.097014925
2020_01_23-fried_noodles-set_9-3.jpg,3,5,11,0.063829787,0.04950495,0.041044776
2019_11_08-fried_noodles-set_34-7.jpg,5,10,0,0.106382979,0.099009901,0
2019_12_03-fried_noodles-set_21-10.jpg,11,4,102,0.234042553,0.03960396,0.380597015
2019_11_18-fried_noodles-set_17-8.jpg,9,25,54,0.191489362,0.247524752,0.201492537
2020_09_18-164-top.jpg,9,8,0,0.191489362,0.079207921,0
IMG_20191003_160051.jpg,15,10,42,0.319148936,0.099009901,0.156716418
2019_11_18-fried_noodles-set_24-10.jpg,2,41,149,0.042553191,0.405940594,0.555970149
IMG_20191003_164101.jpg,0,26,24,0,0.257425743,0.089552239
2019_11_08-fried_noodles-set_3-7.jpg,0,0,89,0,0,0.332089552
2020_03_03-fried_noodles-121.jpg,0,25,34,0,0.247524752,0.126865672
IMG_20191003_163955.jpg,0,26,36,0,0.257425743,0.134328358
2020_02_18-fried_noodles-4.jpg,0,9,52,0,0.089108911,0.194029851
2019_11_08-fried_noodles-set_17-3.jpg,9,15,85,0.191489362,0.148514851,0.317164179
2020_03_19-fried_noodles-29.jpg,0,0,74,0,0,0.276119403
0-food_tray-12-top.jpg,0,0,0,0,0,0
IMG_20191003_164902.jpg,25,0,0,0.531914894,0,0
2020_03_03-fried_noodles-57.jpg,0,46,0,0,0.455445545,0
2019_11_18-fried_noodles-set_21-5.jpg,2,8,90,0.042553191,0.079207921,0.335820896
2020_01_23-fried_noodles-set_9-9.jpg,3,5,11,0.063829787,0.04950495,0.041044776
2019_11_08-fried_noodles-set_8-1.jpg,0,0,201,0,0,0.75
2020_03_03-fried_noodles-96.jpg,0,48,20,0,0.475247525,0.074626866
2019_11_08-fried_noodles-set_15-10.jpg,6,7,85,0.127659574,0.069306931,0.317164179
2019_11_08-fried_noodles-set_10-9.jpg,0,8,146,0,0.079207921,0.544776119
2020_03_03-fried_noodles-59.jpg,0,46,0,0,0.455445545,0
IMG_20191003_163150.jpg,16,32,102,0.340425532,0.316831683,0.380597015
2020_03_03-fried_noodles-180.jpg,0,46,65,0,0.455445545,0.242537313
2020_09_18-132-top.jpg,17,0,0,0.361702128,0,0
IMG_20191003_161935.jpg,44,32,227,0.936170213,0.316831683,0.847014925
2019_11_08-fried_noodles-set_41-6.jpg,0,7,52,0,0.069306931,0.194029851
2020_03_19-fried_noodles-65.jpg,0,0,129,0,0,0.481343284
2020_03_19-fried_noodles-133.jpg,13,0,0,0.276595745,0,0
2019_11_08-fried_noodles-set_42-9.jpg,3,7,52,0.063829787,0.069306931,0.194029851
2020_02_18-fried_noodles-70.jpg,45,78,183,0.957446809,0.772277228,0.682835821
2020_01_08-fried_noodles-set_5-9.jpg,0,26,0,0,0.257425743,0
2020_01_23-fried_noodles-set_5-10.jpg,14,3,11,0.29787234,0.02970297,0.041044776
2019_12_03-fried_noodles-set_22-8.jpg,6,4,102,0.127659574,0.03960396,0.380597015
2020_03_03-fried_noodles-79.jpg,0,55,0,0,0.544554455,0
2019_11_08-fried_noodles-set_9-9.jpg,0,5,146,0,0.04950495,0.544776119
2020_03_03-fried_noodles-100.jpg,0,48,20,0,0.475247525,0.074626866
2020_02_18-fried_noodles-37.jpg,28,51,134,0.595744681,0.504950495,0.5
2020_03_19-fried_noodles-21.jpg,0,0,74,0,0,0.276119403
2020_03_03-fried_noodles-141.jpg,0,49,34,0,0.485148515,0.126865672
2019_11_08-fried_noodles-set_5-5.jpg,0,0,126,0,0,0.470149254
2019_12_03-fried_noodles-set_18-6.jpg,6,4,88,0.127659574,0.03960396,0.328358209
2020_03_03-fried_noodles-172.jpg,0,46,65,0,0.455445545,0.242537313
2020_03_03-fried_noodles-171.jpg,0,46,65,0,0.455445545,0.242537313
2019_11_08-fried_noodles-set_6-1.jpg,0,0,143,0,0,0.53358209
2019_12_03-fried_noodles-set_10-6.jpg,18,7,35,0.382978723,0.069306931,0.130597015
IMG_20191003_160337.jpg,21,14,62,0.446808511,0.138613861,0.231343284
2019_11_08-fried_noodles-set_35-1.jpg,0,10,0,0,0.099009901,0
2019_11_08-fried_noodles-set_14-10.jpg,6,7,119,0.127659574,0.069306931,0.444029851
IMG_20191003_163056.jpg,16,37,102,0.340425532,0.366336634,0.380597015
2019_11_18-fried_noodles-set_15-5.jpg,2,37,54,0.042553191,0.366336634,0.201492537
2020_03_03-fried_noodles-177.jpg,0,46,65,0,0.455445545,0.242537313
2019_11_08-fried_noodles-set_26-9.jpg,3,22,36,0.063829787,0.217821782,0.134328358
2019_12_03-fried_noodles-set_9-9.jpg,16,7,35,0.340425532,0.069306931,0.130597015
2020_09_18-259-top.jpg,15,15,60,0.319148936,0.148514851,0.223880597
2020_03_19-fried_noodles-184.jpg,0,28,0,0,0.277227723,0
2019_11_08-fried_noodles-set_30-7.jpg,4,18,0,0.085106383,0.178217822,0
2019_11_18-fried_noodles-set_23-7.jpg,2,29,149,0.042553191,0.287128713,0.555970149
2020_01_08-fried_noodles-set_8-5.jpg,5,0,0,0.106382979,0,0
IMG_20191003_164035.jpg,0,26,24,0,0.257425743,0.089552239
2020_03_19-fried_noodles-140.jpg,13,0,0,0.276595745,0,0
2019_12_03-fried_noodles-set_20-7.jpg,11,4,94,0.234042553,0.03960396,0.350746269
2019_11_08-fried_noodles-set_23-2.jpg,3,10,36,0.063829787,0.099009901,0.134328358
2020_03_19-fried_noodles-211.jpg,0,72,0,0,0.712871287,0
2019_11_18-fried_noodles-set_5-2.jpg,0,17,26,0,0.168316832,0.097014925
2019_11_18-fried_noodles-set_5-6.jpg,0,17,26,0,0.168316832,0.097014925
2019_12_03-fried_noodles-set_22-10.jpg,6,4,102,0.127659574,0.03960396,0.380597015
2019_11_08-fried_noodles-set_21-2.jpg,3,5,59,0.063829787,0.04950495,0.220149254
2020_09_18-129-top.jpg,11,0,0,0.234042553,0,0
2019_11_08-fried_noodles-set_11-6.jpg,0,13,146,0,0.128712871,0.544776119
2019_11_08-fried_noodles-set_31-8.jpg,0,18,0,0,0.178217822,0
2019_11_18-fried_noodles-set_16-2.jpg,2,25,54,0.042553191,0.247524752,0.201492537
2019_11_18-fried_noodles-set_10-6.jpg,0,23,26,0,0.227722772,0.097014925
2019_11_08-fried_noodles-set_22-7.jpg,3,5,36,0.063829787,0.04950495,0.134328358
2019_11_08-fried_noodles-set_29-5.jpg,9,18,0,0.191489362,0.178217822,0
2019_11_08-fried_noodles-set_14-4.jpg,6,7,119,0.127659574,0.069306931,0.444029851
2019_11_08-fried_noodles-set_28-1.jpg,9,22,0,0.191489362,0.217821782,0
2020_09_18-188-top.jpg,0,13,72,0,0.128712871,0.268656716
2020_03_19-fried_noodles-19.jpg,0,0,56,0,0,0.208955224
2019_11_08-fried_noodles-set_34-9.jpg,5,10,0,0.106382979,0.099009901,0
2020_03_19-fried_noodles-109.jpg,5,0,0,0.106382979,0,0
2020_01_23-fried_noodles-set_2-7.jpg,11,0,0,0.234042553,0,0
0-food_tray-14-top.jpg,0,0,0,0,0,0
2019_11_08-fried_noodles-set_6-2.jpg,0,0,143,0,0,0.53358209
2019_12_03-fried_noodles-set_24-1.jpg,6,4,125,0.127659574,0.03960396,0.46641791
2020_02_18-fried_noodles-95.jpg,45,101,268,0.957446809,1,1
2019_11_18-fried_noodles-set_16-6.jpg,2,25,54,0.042553191,0.247524752,0.201492537
2020_03_19-fried_noodles-153.jpg,0,8,0,0,0.079207921,0
2019_11_08-fried_noodles-set_4-1.jpg,0,0,107,0,0,0.399253731
2020_09_18-244-top.jpg,6,6,29,0.127659574,0.059405941,0.108208955
2019_12_03-fried_noodles-set_2-8.jpg,13,0,0,0.276595745,0,0
2020_03_19-fried_noodles-165.jpg,0,13,0,0,0.128712871,0
2020_03_03-fried_noodles-137.jpg,0,42,34,0,0.415841584,0.126865672
2019_12_03-fried_noodles-set_4-10.jpg,16,0,10,0.340425532,0,0.037313433
2020_03_03-fried_noodles-149.jpg,0,49,34,0,0.485148515,0.126865672
IMG_20191003_161242.jpg,33,30,158,0.70212766,0.297029703,0.589552239
2019_11_18-fried_noodles-set_13-1.jpg,7,37,26,0.14893617,0.366336634,0.097014925
IMG_20191003_162140.jpg,44,37,227,0.936170213,0.366336634,0.847014925
2020_02_18-fried_noodles-40.jpg,28,51,134,0.595744681,0.504950495,0.5
2019_12_03-fried_noodles-set_18-1.jpg,6,4,88,0.127659574,0.03960396,0.328358209
2019_11_18-fried_noodles-set_24-5.jpg,2,41,149,0.042553191,0.405940594,0.555970149
2020_01_23-fried_noodles-set_10-8.jpg,3,10,11,0.063829787,0.099009901,0.041044776
2020_02_18-fried_noodles-48.jpg,28,51,172,0.595744681,0.504950495,0.641791045
2020_01_23-fried_noodles-set_10-2.jpg,3,10,11,0.063829787,0.099009901,0.041044776
IMG_20191003_160457.jpg,21,14,80,0.446808511,0.138613861,0.298507463
IMG_20191003_161829.jpg,44,32,211,0.936170213,0.316831683,0.787313433
2019_11_08-fried_noodles-set_34-10.jpg,5,10,0,0.106382979,0.099009901,0
2020_01_23-fried_noodles-set_7-8.jpg,10,2,11,0.212765957,0.01980198,0.041044776
2019_11_08-fried_noodles-set_8-5.jpg,0,0,201,0,0,0.75
IMG_20191003_161518.jpg,41,32,186,0.872340426,0.316831683,0.694029851
0-food_tray-20-top.jpg,0,0,0,0,0,0
2020_03_03-fried_noodles-15.jpg,0,14,0,0,0.138613861,0
2019_11_18-fried_noodles-set_24-6.jpg,2,41,149,0.042553191,0.405940594,0.555970149
2019_11_08-fried_noodles-set_16-3.jpg,6,15,85,0.127659574,0.148514851,0.317164179
2019_12_03-fried_noodles-set_16-6.jpg,13,4,78,0.276595745,0.03960396,0.291044776
2019_12_03-fried_noodles-set_12-7.jpg,18,7,55,0.382978723,0.069306931,0.205223881
2020_03_03-fried_noodles-170.jpg,0,46,54,0,0.455445545,0.201492537
2020_03_19-fried_noodles-138.jpg,13,0,0,0.276595745,0,0
2019_11_18-fried_noodles-set_17-2.jpg,9,25,54,0.191489362,0.247524752,0.201492537
2020_03_19-fried_noodles-66.jpg,0,0,129,0,0,0.481343284
2020_09_18-161-top.jpg,6,5,0,0.127659574,0.04950495,0
2020_02_18-fried_noodles-20.jpg,10,27,92,0.212765957,0.267326733,0.343283582
2019_11_18-fried_noodles-set_24-8.jpg,2,41,149,0.042553191,0.405940594,0.555970149
2019_11_08-fried_noodles-set_28-6.jpg,9,22,0,0.191489362,0.217821782,0
2020_01_23-fried_noodles-set_9-2.jpg,3,5,11,0.063829787,0.04950495,0.041044776
2020_09_18-195-top.jpg,3,0,14,0.063829787,0,0.052238806
2019_12_03-fried_noodles-set_27-5.jpg,6,4,154,0.127659574,0.03960396,0.574626866
2019_12_03-fried_noodles-set_13-4.jpg,18,7,62,0.382978723,0.069306931,0.231343284
2019_11_08-fried_noodles-set_41-9.jpg,0,7,52,0,0.069306931,0.194029851
2020_03_03-fried_noodles-54.jpg,0,46,0,0,0.455445545,0
2019_11_18-fried_noodles-set_7-1.jpg,12,17,26,0.255319149,0.168316832,0.097014925
2020_09_18-227-top.jpg,11,0,89,0.234042553,0,0.332089552
2020_01_23-fried_noodles-set_12-10.jpg,6,12,11,0.127659574,0.118811881,0.041044776
IMG_20191003_162124.jpg,44,37,227,0.936170213,0.366336634,0.847014925
2020_03_03-fried_noodles-13.jpg,0,14,0,0,0.138613861,0
2020_01_23-fried_noodles-set_6-3.jpg,14,2,11,0.29787234,0.01980198,0.041044776
2019_11_08-fried_noodles-set_3-8.jpg,0,0,89,0,0,0.332089552
2019_11_08-fried_noodles-set_6-7.jpg,0,0,143,0,0,0.53358209
2020_01_23-fried_noodles-set_6-5.jpg,14,2,11,0.29787234,0.01980198,0.041044776
2019_11_18-fried_noodles-set_19-5.jpg,2,11,54,0.042553191,0.108910891,0.201492537
2020_01_23-fried_noodles-set_7-4.jpg,10,2,11,0.212765957,0.01980198,0.041044776
2020_03_19-fried_noodles-139.jpg,13,0,0,0.276595745,0,0
2019_12_03-fried_noodles-set_5-10.jpg,16,3,10,0.340425532,0.02970297,0.037313433
2020_03_19-fried_noodles-145.jpg,0,3,0,0,0.02970297,0
2019_12_03-fried_noodles-set_27-8.jpg,6,4,154,0.127659574,0.03960396,0.574626866
2019_11_18-fried_noodles-set_15-6.jpg,2,37,54,0.042553191,0.366336634,0.201492537
IMG_20191003_155716.jpg,3,5,42,0.063829787,0.04950495,0.156716418
2019_11_08-fried_noodles-set_1-10.jpg,0,0,34,0,0,0.126865672
2019_11_08-fried_noodles-set_33-4.jpg,5,14,0,0.106382979,0.138613861,0
2019_12_03-fried_noodles-set_23-8.jpg,6,4,114,0.127659574,0.03960396,0.425373134
2019_12_03-fried_noodles-set_23-5.jpg,6,4,114,0.127659574,0.03960396,0.425373134
2019_11_08-fried_noodles-set_36-7.jpg,0,7,0,0,0.069306931,0
2020_01_23-fried_noodles-set_3-4.jpg,14,0,0,0.29787234,0,0
IMG_20191003_155832.jpg,5,5,42,0.106382979,0.04950495,0.156716418
IMG_20191003_160444.jpg,21,14,80,0.446808511,0.138613861,0.298507463
IMG_20191003_161032.jpg,33,24,140,0.70212766,0.237623762,0.52238806
2019_11_18-fried_noodles-set_4-6.jpg,0,12,26,0,0.118811881,0.097014925
2020_03_03-fried_noodles-155.jpg,0,53,34,0,0.524752475,0.126865672
2020_01_08-fried_noodles-set_1-4.jpg,0,3,0,0,0.02970297,0
2019_12_03-fried_noodles-set_3-2.jpg,16,0,0,0.340425532,0,0
2019_11_08-fried_noodles-set_27-8.jpg,3,22,0,0.063829787,0.217821782,0
2020_09_18-270-top.jpg,15,15,60,0.319148936,0.148514851,0.223880597
2019_11_08-fried_noodles-set_6-6.jpg,0,0,143,0,0,0.53358209
2019_11_18-fried_noodles-set_10-4.jpg,0,23,26,0,0.227722772,0.097014925
2020_02_18-fried_noodles-30.jpg,17,37,134,0.361702128,0.366336634,0.5
2019_11_18-fried_noodles-set_15-8.jpg,2,37,54,0.042553191,0.366336634,0.201492537
2020_03_19-fried_noodles-186.jpg,0,33,0,0,0.326732673,0
2019_12_03-fried_noodles-set_6-9.jpg,16,3,22,0.340425532,0.02970297,0.082089552
2020_02_18-fried_noodles-94.jpg,45,101,268,0.957446809,1,1
2019_11_18-fried_noodles-set_18-4.jpg,9,11,54,0.191489362,0.108910891,0.201492537
2019_11_08-fried_noodles-set_1-2.jpg,0,0,34,0,0,0.126865672
2019_11_08-fried_noodles-set_27-6.jpg,3,22,0,0.063829787,0.217821782,0
2019_12_03-fried_noodles-set_26-7.jpg,6,4,144,0.127659574,0.03960396,0.537313433
2020_03_19-fried_noodles-147.jpg,0,5,0,0,0.04950495,0
2019_11_08-fried_noodles-set_13-2.jpg,6,13,119,0.127659574,0.128712871,0.444029851
2020_02_18-fried_noodles-33.jpg,17,51,134,0.361702128,0.504950495,0.5
2019_11_08-fried_noodles-set_33-2.jpg,5,14,0,0.106382979,0.138613861,0
2019_12_03-fried_noodles-set_16-8.jpg,13,4,78,0.276595745,0.03960396,0.291044776
2020_03_03-fried_noodles-65.jpg,0,50,0,0,0.495049505,0
IMG_20191003_155933.jpg,5,10,42,0.106382979,0.099009901,0.156716418
2019_11_08-fried_noodles-set_17-5.jpg,9,15,85,0.191489362,0.148514851,0.317164179
2019_11_08-fried_noodles-set_25-3.jpg,9,22,36,0.191489362,0.217821782,0.134328358
2020_01_23-fried_noodles-set_11-10.jpg,6,10,11,0.127659574,0.099009901,0.041044776
2019_11_08-fried_noodles-set_23-7.jpg,3,10,36,0.063829787,0.099009901,0.134328358
2019_12_03-fried_noodles-set_27-2.jpg,6,4,154,0.127659574,0.03960396,0.574626866
2020_02_18-fried_noodles-91.jpg,45,101,216,0.957446809,1,0.805970149
2020_01_23-fried_noodles-set_14-3.jpg,12,15,11,0.255319149,0.148514851,0.041044776
2019_12_03-fried_noodles-set_10-10.jpg,18,7,35,0.382978723,0.069306931,0.130597015
2020_09_18-135-top.jpg,0,5,0,0,0.04950495,0
2019_11_08-fried_noodles-set_32-3.jpg,0,14,0,0,0.138613861,0
2019_11_08-fried_noodles-set_39-8.jpg,0,7,17,0,0.069306931,0.063432836
2019_11_18-fried_noodles-set_10-5.jpg,0,23,26,0,0.227722772,0.097014925
IMG_20191003_161057.jpg,33,24,140,0.70212766,0.237623762,0.52238806
2019_12_03-fried_noodles-set_9-10.jpg,16,7,35,0.340425532,0.069306931,0.130597015
2019_12_03-fried_noodles-set_24-6.jpg,6,4,125,0.127659574,0.03960396,0.46641791
2020_01_23-fried_noodles-set_1-5.jpg,7,0,0,0.14893617,0,0
2019_11_08-fried_noodles-set_33-1.jpg,5,14,0,0.106382979,0.138613861,0
IMG_20191003_164245.jpg,0,26,8,0,0.257425743,0.029850746
2019_11_08-fried_noodles-set_4-10.jpg,0,0,107,0,0,0.399253731
2020_01_23-fried_noodles-set_1-1.jpg,7,0,0,0.14893617,0,0
2019_11_18-fried_noodles-set_12-1.jpg,3,37,26,0.063829787,0.366336634,0.097014925
2019_11_08-fried_noodles-set_10-10.jpg,0,8,146,0,0.079207921,0.544776119
IMG_20191003_164132.jpg,0,26,16,0,0.257425743,0.059701493
IMG_20191003_162551.jpg,30,37,165,0.638297872,0.366336634,0.615671642
IMG_20191003_163841.jpg,0,26,51,0,0.257425743,0.190298507
2019_11_08-fried_noodles-set_21-4.jpg,3,5,59,0.063829787,0.04950495,0.220149254
2019_11_18-fried_noodles-set_14-3.jpg,7,37,54,0.14893617,0.366336634,0.201492537
2019_12_03-fried_noodles-set_28-7.jpg,6,4,164,0.127659574,0.03960396,0.611940299
2019_11_08-fried_noodles-set_3-2.jpg,0,0,89,0,0,0.332089552
IMG_20191003_162416.jpg,44,37,181,0.936170213,0.366336634,0.675373134
2019_11_08-fried_noodles-set_32-7.jpg,0,14,0,0,0.138613861,0
2019_11_08-fried_noodles-set_31-2.jpg,0,18,0,0,0.178217822,0
2019_12_03-fried_noodles-set_28-8.jpg,6,4,164,0.127659574,0.03960396,0.611940299
IMG_20191003_161454.jpg,41,32,158,0.872340426,0.316831683,0.589552239
2020_01_23-fried_noodles-set_12-3.jpg,6,12,11,0.127659574,0.118811881,0.041044776
2020_09_18-240-top.jpg,5,4,13,0.106382979,0.03960396,0.048507463
IMG_20191003_164125.jpg,0,26,16,0,0.257425743,0.059701493
2020_09_18-168-top.jpg,12,10,0,0.255319149,0.099009901,0
IMG_20191003_163545.jpg,16,26,51,0.340425532,0.257425743,0.190298507
2020_09_18-148-top.jpg,0,17,0,0,0.168316832,0
2019_11_08-fried_noodles-set_1-9.jpg,0,0,34,0,0,0.126865672
2019_11_08-fried_noodles-set_12-6.jpg,6,13,146,0.127659574,0.128712871,0.544776119
2020_01_08-fried_noodles-set_1-6.jpg,0,3,0,0,0.02970297,0
2020_03_03-fried_noodles-26.jpg,0,17,0,0,0.168316832,0
2019_12_03-fried_noodles-set_25-10.jpg,6,4,131,0.127659574,0.03960396,0.48880597
2019_12_03-fried_noodles-set_4-1.jpg,16,0,10,0.340425532,0,0.037313433
2019_11_08-fried_noodles-set_29-3.jpg,9,18,0,0.191489362,0.178217822,0
IMG_20191003_161140.jpg,33,30,140,0.70212766,0.297029703,0.52238806
2020_01_08-fried_noodles-set_1-8.jpg,0,3,0,0,0.02970297,0
0-food_tray-5-top.jpg,0,0,0,0,0,0
2020_03_19-fried_noodles-52.jpg,0,0,107,0,0,0.399253731
2019_11_08-fried_noodles-set_31-9.jpg,0,18,0,0,0.178217822,0
2020_01_08-fried_noodles-set_6-3.jpg,3,0,0,0.063829787,0,0
2019_11_18-fried_noodles-set_23-1.jpg,2,29,149,0.042553191,0.287128713,0.555970149
2019_11_18-fried_noodles-set_10-3.jpg,0,23,26,0,0.227722772,0.097014925
2020_03_19-fried_noodles-146.jpg,0,5,0,0,0.04950495,0
2020_01_23-fried_noodles-set_9-6.jpg,3,5,11,0.063829787,0.04950495,0.041044776
2020_09_18-184-top.jpg,0,4,72,0,0.03960396,0.268656716
2020_03_19-fried_noodles-23.jpg,0,0,74,0,0,0.276119403
2019_11_18-fried_noodles-set_1-1.jpg,0,12,0,0,0.118811881,0
2019_11_18-fried_noodles-set_15-7.jpg,2,37,54,0.042553191,0.366336634,0.201492537
2020_03_19-fried_noodles-177.jpg,0,24,0,0,0.237623762,0
2020_09_18-253-top.jpg,9,7,42,0.191489362,0.069306931,0.156716418
2020_09_18-203-top.jpg,5,0,45,0.106382979,0,0.167910448
IMG_20191003_161116.jpg,33,30,140,0.70212766,0.297029703,0.52238806
2020_01_23-fried_noodles-set_4-9.jpg,14,0,11,0.29787234,0,0.041044776
2020_01_23-fried_noodles-set_15-3.jpg,12,15,22,0.255319149,0.148514851,0.082089552
IMG_20191003_162906.jpg,20,37,120,0.425531915,0.366336634,0.447761194
2019_12_03-fried_noodles-set_5-3.jpg,16,3,10,0.340425532,0.02970297,0.037313433
2020_02_18-fried_noodles-12.jpg,10,17,92,0.212765957,0.168316832,0.343283582
2019_12_03-fried_noodles-set_20-2.jpg,11,4,94,0.234042553,0.03960396,0.350746269
2019_11_08-fried_noodles-set_24-10.jpg,9,10,36,0.191489362,0.099009901,0.134328358
2019_12_03-fried_noodles-set_29-9.jpg,6,4,206,0.127659574,0.03960396,0.768656716
2019_12_03-fried_noodles-set_4-9.jpg,16,0,10,0.340425532,0,0.037313433
2019_11_08-fried_noodles-set_23-4.jpg,3,10,36,0.063829787,0.099009901,0.134328358
2019_11_08-fried_noodles-set_21-1.jpg,3,5,59,0.063829787,0.04950495,0.220149254
IMG_20191003_164137.jpg,0,26,16,0,0.257425743,0.059701493
2020_09_18-173-top.jpg,0,2,10,0,0.01980198,0.037313433
2020_01_08-fried_noodles-set_6-7.jpg,3,0,0,0.063829787,0,0
2019_12_03-fried_noodles-set_29-7.jpg,6,4,206,0.127659574,0.03960396,0.768656716
IMG_20191003_162257.jpg,44,37,200,0.936170213,0.366336634,0.746268657
2020_09_18-130-top.jpg,11,0,0,0.234042553,0,0
2020_01_08-fried_noodles-set_2-3.jpg,0,6,0,0,0.059405941,0
2019_11_18-fried_noodles-set_24-2.jpg,2,41,149,0.042553191,0.405940594,0.555970149
IMG_20191003_165045.jpg,13,20,0,0.276595745,0.198019802,0
2019_11_08-fried_noodles-set_11-8.jpg,0,13,146,0,0.128712871,0.544776119
2019_11_08-fried_noodles-set_37-8.jpg,6,7,0,0.127659574,0.069306931,0
2020_01_23-fried_noodles-set_13-7.jpg,6,15,11,0.127659574,0.148514851,0.041044776
2019_11_08-fried_noodles-set_12-5.jpg,6,13,146,0.127659574,0.128712871,0.544776119
2019_12_03-fried_noodles-set_1-7.jpg,0,2,0,0,0.01980198,0
2020_03_19-fried_noodles-149.jpg,0,5,0,0,0.04950495,0
2019_11_18-fried_noodles-set_7-4.jpg,12,17,26,0.255319149,0.168316832,0.097014925
2020_01_23-fried_noodles-set_1-10.jpg,7,0,0,0.14893617,0,0
2019_11_08-fried_noodles-set_37-9.jpg,6,7,0,0.127659574,0.069306931,0
2019_11_08-fried_noodles-set_36-2.jpg,0,7,0,0,0.069306931,0
2019_11_08-fried_noodles-set_42-6.jpg,3,7,52,0.063829787,0.069306931,0.194029851
2020_03_19-fried_noodles-82.jpg,0,0,198,0,0,0.73880597
2019_11_18-fried_noodles-set_5-8.jpg,0,17,26,0,0.168316832,0.097014925
2019_11_08-fried_noodles-set_38-1.jpg,6,7,17,0.127659574,0.069306931,0.063432836
2020_03_03-fried_noodles-81.jpg,0,55,20,0,0.544554455,0.074626866
IMG_20191003_162023.jpg,44,41,227,0.936170213,0.405940594,0.847014925
2019_11_08-fried_noodles-set_37-6.jpg,6,7,0,0.127659574,0.069306931,0
2019_11_08-fried_noodles-set_19-5.jpg,3,15,59,0.063829787,0.148514851,0.220149254
2019_12_03-fried_noodles-set_26-3.jpg,6,4,144,0.127659574,0.03960396,0.537313433
2019_11_08-fried_noodles-set_1-7.jpg,0,0,34,0,0,0.126865672
2020_09_18-136-top.jpg,0,5,0,0,0.04950495,0
2019_11_18-fried_noodles-set_23-8.jpg,2,29,149,0.042553191,0.287128713,0.555970149
2020_01_08-fried_noodles-set_8-6.jpg,5,0,0,0.106382979,0,0
2020_02_18-fried_noodles-96.jpg,45,101,268,0.957446809,1,1
2019_11_08-fried_noodles-set_9-3.jpg,0,5,146,0,0.04950495,0.544776119
2019_12_03-fried_noodles-set_27-1.jpg,6,4,154,0.127659574,0.03960396,0.574626866
2020_03_03-fried_noodles-66.jpg,0,50,0,0,0.495049505,0
2019_11_08-fried_noodles-set_21-10.jpg,3,5,59,0.063829787,0.04950495,0.220149254
2020_01_08-fried_noodles-set_6-5.jpg,3,0,0,0.063829787,0,0
2020_03_03-fried_noodles-91.jpg,0,48,20,0,0.475247525,0.074626866
2019_11_18-fried_noodles-set_19-8.jpg,2,11,54,0.042553191,0.108910891,0.201492537
2020_09_18-197-top.jpg,3,0,14,0.063829787,0,0.052238806
2020_03_19-fried_noodles-98.jpg,0,0,244,0,0,0.910447761
2020_03_19-fried_noodles-42.jpg,0,0,96,0,0,0.358208955
2019_12_03-fried_noodles-set_14-10.jpg,13,7,62,0.276595745,0.069306931,0.231343284
2019_12_03-fried_noodles-set_8-3.jpg,16,7,22,0.340425532,0.069306931,0.082089552
2019_11_08-fried_noodles-set_42-8.jpg,3,7,52,0.063829787,0.069306931,0.194029851
2019_11_08-fried_noodles-set_28-8.jpg,9,22,0,0.191489362,0.217821782,0
2019_12_03-fried_noodles-set_13-1.jpg,18,7,62,0.382978723,0.069306931,0.231343284
2020_03_03-fried_noodles-108.jpg,0,25,20,0,0.247524752,0.074626866
2020_03_19-fried_noodles-113.jpg,7,0,0,0.14893617,0,0
2020_03_03-fried_noodles-93.jpg,0,48,20,0,0.475247525,0.074626866
2019_11_18-fried_noodles-set_7-3.jpg,12,17,26,0.255319149,0.168316832,0.097014925
